POS,VAL,%,ACT-VAL,CH,FREQNum,FREQValue,FRAME
1125,4.025395462910131,44.14400251720529,43,A,440,18949.21875,440
208,5.402081239974574,58.88857734752981,57,A,441,18992.28515625,441
136,3.519912869561013,37.346441668372805,36,A,442,19035.3515625,442
1117,3.852332799613153,40.87343281478863,39,A,442,19035.3515625,442
28,3.430966159494364,34.314053668983554,33,A,443,19078.41796875,443
417,3.554615378486668,35.550704145668846,34,A,443,19078.41796875,443
1019,3.7991015318628083,37.995878652871966,36,A,443,19078.41796875,443
779,6.886736400415421,75.51900396888021,74,A,444,19121.484375,444
817,6.2699667979026525,71.16874201117005,70,A,445,19164.55078125,445
1460,6.069146060192702,68.88927870087738,67,A,445,19164.55078125,445
13,4.267582502650873,36.149303477596376,35,A,446,19207.6171875,446
207,4.431220646208724,37.53542897330941,36,A,446,19207.6171875,446
449,3.766244280635439,31.90263044402359,30,A,446,19207.6171875,446
37,3.383788140095774,37.01796218540842,36,A,447,19250.68359375,447
324,3.728692650358907,40.79114820944126,39,A,447,19250.68359375,447
1625,3.8786704891434347,42.43187562348611,41,A,447,19250.68359375,447
26,6.057642646623053,72.28635932590703,71,A,448,19293.75,448
208,7.198347063646395,85.89848110063171,84,A,448,19293.75,448
14,3.8773068992895503,34.766041703115924,33,A,449,19336.81640625,449
29,4.990900367326438,53.018370749717256,52,A,450,19379.8828125,450
207,5.567501986184068,59.143613922996074,58,A,450,19379.8828125,450
1051,5.044358821006632,53.586260290345656,52,A,450,19379.8828125,450
28,3.4895075979036623,38.66809565991991,37,A,451,19422.94921875,451
31,3.948065406081863,43.749488003897085,42,A,451,19422.94921875,451
685,4.285274060036995,47.4861803946296,46,A,451,19422.94921875,451
8,4.499808804331211,49.675165302512845,48,A,452,19466.015625,452
234,3.6201923340337707,39.964731934148325,38,A,452,19466.015625,452
41,3.321439789608819,34.814292249442744,33,A,453,19509.08203125,453
389,2.7979583624563364,29.327323782015462,28,A,453,19509.08203125,453
1455,3.4234138473056372,35.88315240389302,34,A,453,19509.08203125,453
24,3.428368640069168,41.14121501208115,40,A,454,19552.1484375,454
37,2.9980236425139726,35.976975709788775,34,A,454,19552.1484375,454
1022,3.6025430534819183,43.23134817572847,42,A,454,19552.1484375,454
475,2.984338094632312,35.19345898060136,34,A,455,19595.21484375,455
27,6.0315187531190695,66.63057440323813,65,A,456,19638.28125,456
8,4.148615105773393,45.844539949113056,44,A,457,19681.34765625,457
32,3.889094064663066,42.97668587408437,41,A,457,19681.34765625,457
268,3.4192679901311642,37.78484240491361,36,A,457,19681.34765625,457
37,3.455543838972467,39.815744410399965,38,A,458,19724.4140625,458
1582,4.052692741592967,46.69626139691246,45,A,458,19724.4140625,458
75,2.77684314333783,34.11455103286574,33,A,459,19767.48046875,459
108,3.1622317069957653,38.849192906294725,37,A,459,19767.48046875,459
1134,2.9263463594371224,35.95125365952771,34,A,459,19767.48046875,459
1413,2.7022308268849358,33.1979109686189,32,A,459,19767.48046875,459
42,4.148320673031989,46.8416614346591,45,A,460,19810.546875,460
450,3.615019594327542,40.81977678774392,39,A,460,19810.546875,460
1239,3.5319215403287494,39.881457111399925,38,A,460,19810.546875,460
1615,4.293529938694046,48.48132331121941,47,A,460,19810.546875,460
41,6.094639516982777,70.63493410807669,69,A,461,19853.61328125,461
26,3.397689953541251,40.81749307767548,39,A,462,19896.6796875,462
31,3.0854729881713947,37.066734769244604,36,A,462,19896.6796875,462
272,3.237695577831566,38.89543149692689,37,A,462,19896.6796875,462
816,2.7811319951090674,33.41059293540037,32,A,462,19896.6796875,462
7,6.939144870241416,61.416697518346695,60,A,463,19939.74609375,463
35,6.021407440970004,53.294024890982094,52,A,463,19939.74609375,463
113,4.894677715253861,51.50241277456995,50,A,464,19982.8125,464
29,4.283429807608115,48.92414422867452,47,A,465,20025.87890625,465
733,3.879548421749126,44.311123341079785,43,A,465,20025.87890625,465
328,2.055931107512132,19.346292059022506,18,A,466,20068.9453125,466
629,1.8824592469078887,17.713923509799645,16,A,466,20068.9453125,466
27,4.245922193260302,47.022828160190386,46,A,467,20112.01171875,467
555,4.009066430121175,44.39969298674772,43,A,467,20112.01171875,467
41,5.115487421666179,63.19221136276194,62,A,468,20155.078125,468
357,4.128886712159936,51.00461799644639,50,A,468,20155.078125,468
60,4.952291686604887,55.95384633337297,54,A,469,20198.14453125,469
1023,5.831071474005826,65.88280696348001,64,A,469,20198.14453125,469
540,3.493223959746242,42.04442520499415,41,A,470,20241.2109375,470
690,3.7053950796894686,44.59811568860141,43,A,470,20241.2109375,470
28,3.4180220014088114,42.07791432358532,41,A,471,20284.27734375,471
98,3.372971805844836,41.52331921904228,40,A,471,20284.27734375,471
362,3.5147546717417644,43.26875189364308,42,A,471,20284.27734375,471
929,3.14717122822376,38.7435777909767,37,A,471,20284.27734375,471
28,5.682012058925302,67.10814980742619,66,A,472,20327.34375,472
24,4.617259362092101,58.03495973623187,57,A,473,20370.41015625,473
296,3.085122252363755,35.804189953074356,34,A,474,20413.4765625,474
1295,2.7807006519661144,32.27124444399283,31,A,474,20413.4765625,474
14,3.6111856509493787,40.18066610050197,39,A,475,20456.54296875,475
41,3.774278990599372,45.78736179994532,44,A,476,20499.609375,476
789,3.956034841851954,47.992318280716084,46,A,476,20499.609375,476
146,3.3401421477732285,41.47450368961299,40,A,477,20542.67578125,477
37,4.78682760521499,53.060340932813965,52,A,478,20585.7421875,478
694,3.6484743481170483,42.083436617591595,41,A,479,20628.80859375,479
1023,3.122343344363486,36.01476280042748,35,A,479,20628.80859375,479
60,3.359426271742983,36.05532551464645,35,A,480,20671.875,480
1690,3.164751207472138,33.96595898473945,32,A,480,20671.875,480
27,8.307328941907002,77.4678679575934,76,A,481,20714.94140625,481
867,2.76281166587853,27.83067318157907,26,A,482,20758.0078125,482
1719,3.337358615099273,33.61826578831263,32,A,482,20758.0078125,482
27,6.455624646015739,64.81613461996588,63,A,483,20801.07421875,483
1554,4.527720183820451,52.194478527474686,51,A,484,20844.140625,484
32,4.869448180065222,59.862185977554695,58,A,485,20887.20703125,485
1290,3.917052225307714,48.15397969632447,47,A,485,20887.20703125,485
103,5.151526673380646,59.60618945093879,58,A,486,20930.2734375,486
28,2.6734769330510018,34.71193487559319,33,A,487,20973.33984375,487
1112,2.354958674052761,30.57635213450083,29,A,487,20973.33984375,487
1592,2.858939567902561,37.119947760700214,36,A,487,20973.33984375,487
863,3.5555267660370884,45.46296379947727,44,A,488,21016.40625,488
540,6.043504950595386,68.20247376826187,67,A,489,21059.47265625,489
484,4.475916933131066,60.77732696534839,59,A,490,21102.5390625,490
207,5.55061695955983,75.99114499818465,74,A,491,21145.60546875,491
37,4.87717675839043,62.32148700015425,61,A,492,21188.671875,492
37,3.028462324945301,38.560684499311684,37,A,493,21231.73828125,493
207,3.6855612742700457,46.927367835944686,45,A,493,21231.73828125,493
540,3.4358579040796187,44.54593218780653,43,A,494,21274.8046875,494
540,4.65309339919081,58.33267197860215,57,A,495,21317.87109375,495
107,3.76420037624861,49.12874448196275,48,A,496,21360.9375,496
1587,3.5365546980997067,46.15760978234123,45,A,496,21360.9375,496
28,5.739096301253482,75.49494778900775,74,A,497,21404.00390625,497
540,5.226790824515191,68.75582490481207,67,A,497,21404.00390625,497
42,5.442407044953512,67.29230437589072,66,A,498,21447.0703125,498
42,3.869528476313559,50.697615182060105,49,A,499,21490.13671875,499
51,3.7846749239478097,45.40615165254685,44,A,500,21533.203125,500
37,3.5857842490716996,44.887215919396276,43,A,501,21576.26953125,501
980,3.165724564915508,39.62886560268837,38,A,501,21576.26953125,501
29,3.5716509181600262,49.47304145241242,48,A,502,21619.3359375,502
19,3.017852303030999,38.36553432354437,37,A,503,21662.40234375,503
24,3.6799274320843907,46.78240285715399,45,A,503,21662.40234375,503
451,3.306228255120928,42.031617477076786,41,A,503,21662.40234375,503
1610,3.359529596976575,42.70922998263246,41,A,503,21662.40234375,503
1450,4.901797506413588,64.92926656125657,63,A,504,21705.46875,504
163,2.7937138533096935,40.11510014010682,39,A,505,21748.53515625,505
896,2.4697505999507534,35.46329289262776,34,A,505,21748.53515625,505
498,2.7177609942667775,33.23548869540963,32,A,506,21791.6015625,506
1620,2.7620976723336277,33.77768176013877,32,A,506,21791.6015625,506
1686,3.2124188227692123,39.284657368434885,38,A,506,21791.6015625,506
37,3.142754446328637,42.953332804009044,41,A,507,21834.66796875,507
357,2.681349206968876,36.647115394346095,35,A,507,21834.66796875,507
741,2.5489717954174376,34.837858224812976,33,A,507,21834.66796875,507
37,5.159327130846972,73.48413058851037,72,A,508,21877.734375,508
14,2.336871819921079,28.92551539803399,27,A,509,21920.80078125,509
42,2.1144257281943393,26.17210470745893,25,A,509,21920.80078125,509
47,2.110372109936959,26.12192951328608,25,A,509,21920.80078125,509
783,2.3234087062688094,28.75887061335455,27,A,509,21920.80078125,509
952,2.4747959364197794,30.632723350791164,29,A,509,21920.80078125,509
1173,2.2398822966084317,27.724990865146815,26,A,509,21920.80078125,509
451,2.5880526894527662,35.628407073808035,34,A,510,21963.8671875,510
47,3.5997584775791527,49.032338804587674,48,A,511,22006.93359375,511
611,3.400956047287801,46.32444932313102,45,A,511,22006.93359375,511
805,190.271484375,44.5416284699917,43,B,0,0.0,512
383,49.36147604420863,51.6688230195534,50,B,1,43.06640625,513
687,57.120052790497695,59.790065756067264,58,B,1,43.06640625,513
223,30.89184567235103,54.99260034959498,53,B,2,86.1328125,514
119,19.528746855848127,48.40277177115075,47,B,3,129.19921875,515
383,18.28657509441542,45.323999911747464,44,B,3,129.19921875,515
1258,15.856053553521846,39.299856104818694,38,B,3,129.19921875,515
1215,21.56199206925381,64.22943265319513,63,B,4,172.265625,516
103,16.313619700910504,53.364813637795294,52,B,5,215.33203125,517
383,19.790167866619566,64.7372342512002,63,B,5,215.33203125,517
711,9.305810315016863,33.97464795351519,32,B,6,258.3984375,518
871,10.988874854909042,40.119360051676864,39,B,6,258.3984375,518
1668,10.437910092559534,38.10783894798426,37,B,6,258.3984375,518
353,8.381187816216642,32.3317205221899,31,B,7,301.46484375,519
612,8.960411094696898,34.56616336852906,33,B,7,301.46484375,519
998,7.184834809745627,27.716604872799387,26,B,7,301.46484375,519
226,16.32243428837752,67.02084042523008,66,B,8,344.53125,520
187,8.353930330269776,37.16295947648998,36,B,9,387.59765625,521
409,10.321698747510137,45.91669515034959,44,B,9,387.59765625,521
822,8.664206546842266,38.54324181152708,37,B,9,387.59765625,521
882,8.843245673714748,39.33970809190284,38,B,9,387.59765625,521
1289,8.99821618034893,40.02910367343282,39,B,9,387.59765625,521
295,10.867369690539434,48.68646134727309,47,B,10,430.6640625,522
732,10.08348539534046,45.174613170049184,44,B,10,430.6640625,522
1067,9.91610724057879,44.42474910043203,43,B,10,430.6640625,522
1140,12.334045458759178,55.25725585705921,54,B,10,430.6640625,522
710,9.630155540921226,45.030689630025066,44,B,11,473.73046875,523
317,7.096553045711971,35.57976856505628,34,B,12,516.796875,524
471,8.31892866783896,41.70835542330918,40,B,12,516.796875,524
1356,6.908195631443071,34.63540682154062,33,B,12,516.796875,524
1371,5.760764890070348,29.025692382486145,28,B,13,559.86328125,525
1590,4.752550111309841,23.945788483922176,22,B,13,559.86328125,525
156,5.735546541417595,29.145793846138158,28,B,14,602.9296875,526
168,4.783432585833104,24.307524839495592,23,B,14,602.9296875,526
958,4.780114773395255,24.290665020359715,23,B,14,602.9296875,526
830,19.974043067462475,107.35447576508739,106,B,15,645.99609375,527
509,14.307427132901342,74.930181777102,73,B,16,689.0625,528
145,13.619579672113744,73.70968719442224,72,B,17,732.12890625,529
831,6.782385925219458,37.981749096925554,36,B,18,775.1953125,530
1049,7.850380704422616,43.96258094397327,42,B,18,775.1953125,530
1235,11.061546265533632,61.11818737294088,60,B,19,818.26171875,531
234,14.607443675361552,84.49559428508965,83,B,20,861.328125,532
1590,15.379419567138331,88.96102733409484,87,B,20,861.328125,532
1590,22.50420563374877,133.91635707403705,132,B,21,904.39453125,533
1590,21.752450669526777,129.23486909150125,128,B,22,947.4609375,534
831,11.844664610485108,71.52395981548678,70,B,23,990.52734375,535
1590,10.638643282885432,64.24140485859076,63,B,23,990.52734375,535
831,13.195053080504955,82.56924691621711,81,B,24,1033.59375,536
831,15.844304550449582,97.61174706703756,96,B,25,1076.66015625,537
1590,16.856786769802664,103.84932966276983,102,B,25,1076.66015625,537
1590,23.626102309542254,152.76494595539288,151,B,26,1119.7265625,538
1590,18.034346707430956,116.64033575957882,115,B,27,1162.79296875,539
798,4.5021584865533875,28.329743665322386,27,B,28,1205.859375,540
1132,5.010013270167995,32.603029967207895,31,B,28,1205.859375,540
1150,8.714833099529637,59.4415078934455,58,B,29,1248.92578125,541
657,6.173264610221967,42.17959610491157,41,B,30,1291.9921875,542
92,4.54715423644145,30.557975894205747,29,B,31,1335.05859375,543
523,5.2797181975340415,35.480982834377194,34,B,31,1335.05859375,543
1026,4.442235807004689,29.852898680881324,28,B,31,1335.05859375,543
1158,5.127395598180009,34.457338137678725,33,B,31,1335.05859375,543
1407,5.38092191496041,36.16109628483697,35,B,31,1335.05859375,543
655,5.311197988335703,35.85007778743618,34,B,32,1378.125,544
830,5.078442385066481,34.278999755514036,33,B,32,1378.125,544
956,4.731932188227088,31.940089110850856,30,B,32,1378.125,544
762,21.662866171505094,147.99763824021127,146,B,33,1421.19140625,545
695,5.954583327254115,42.194101118709796,41,B,34,1464.2578125,546
838,5.471096523692074,38.768119827006906,37,B,34,1464.2578125,546
1185,6.247941377844159,44.27283250431824,43,B,34,1464.2578125,546
1460,5.405482243349551,38.30317787767987,37,B,34,1464.2578125,546
319,6.141101327613757,43.97294081224767,42,B,35,1507.32421875,547
1023,7.588573235976465,54.33746553806861,53,B,35,1507.32421875,547
1097,6.234371570074909,44.6407960767173,43,B,35,1507.32421875,547
509,3.6849091888851593,25.511490334850627,24,B,36,1550.390625,548
1542,3.66395950796578,25.366450781662987,24,B,36,1550.390625,548
169,6.206394273087117,44.22823988551515,43,B,37,1593.45703125,549
239,5.4382950359388005,38.75458226376385,37,B,37,1593.45703125,549
538,6.082594608648488,43.346014068782694,42,B,37,1593.45703125,549
950,6.139969215885628,43.75487914898315,42,B,37,1593.45703125,549
1541,6.003256753779347,42.78063366870553,41,B,37,1593.45703125,549
1541,11.798761227168981,88.6677138891941,87,B,38,1636.5234375,550
210,6.865909951048286,50.029967306444156,49,B,39,1679.58984375,551
83,4.554589002274609,33.96282102296511,32,B,40,1722.65625,552
637,5.675789980518429,42.323432295650996,41,B,40,1722.65625,552
1212,5.085904852540436,37.924755924276944,36,B,40,1722.65625,552
1388,4.702845061701547,35.068342072037275,34,B,40,1722.65625,552
1499,4.944215621526096,36.868202634524934,35,B,40,1722.65625,552
637,9.410308493663598,68.81823623350881,67,B,41,1765.72265625,553
1541,8.120645253812087,59.3868398492633,58,B,41,1765.72265625,553
207,13.339707125782162,95.49020387183485,94,B,42,1808.7890625,554
208,14.070580379407065,106.76372152825195,105,B,43,1851.85546875,555
509,12.895065993048407,95.6550179511734,94,B,44,1894.921875,556
831,13.073602475368574,99.84078051102998,98,B,45,1937.98828125,557
1590,12.585124995795145,96.11036474272454,95,B,45,1937.98828125,557
145,9.35989745851659,69.28530611713965,68,B,46,1981.0546875,558
1590,8.942369352205644,66.19461385405921,65,B,46,1981.0546875,558
831,14.055400836484814,104.31804126062589,103,B,47,2024.12109375,559
1590,13.655457306096956,101.34969292319383,100,B,47,2024.12109375,559
1590,23.22556290189292,182.6718983503276,181,B,48,2067.1875,560
1590,25.090547799280515,187.57009994927762,186,B,49,2110.25390625,561
234,11.824469246297502,90.96164675013843,89,B,50,2153.3203125,562
1590,13.453904258252026,103.49633975601051,102,B,50,2153.3203125,562
145,9.0158422377138,69.45825761873816,68,B,51,2196.38671875,563
831,10.099014976724265,77.80304551188357,76,B,51,2196.38671875,563
145,13.8421472184139,109.23498070849458,108,B,52,2239.453125,564
145,17.4508585956638,138.80744519544493,137,B,53,2282.51953125,565
759,11.301715866842377,87.05787892569502,86,B,54,2325.5859375,566
1590,11.972054754021777,97.46151809806081,96,B,55,2368.65234375,567
1590,21.092540105251523,168.00168838523672,167,B,56,2411.71875,568
145,12.730135348530204,104.32557295806104,103,B,57,2454.78515625,569
830,13.695915423528994,112.24030103574492,111,B,57,2454.78515625,569
1590,13.417489509098587,109.95855443572324,108,B,57,2454.78515625,569
145,13.778476244683567,112.06651055556883,111,B,58,2497.8515625,570
759,12.729432910645247,103.53417187170193,102,B,58,2497.8515625,570
759,8.351076703484473,70.3037937066635,69,B,59,2540.91796875,571
1049,10.400591356509604,87.5576952670386,86,B,59,2540.91796875,571
1590,11.103127686200418,87.07380234998173,86,B,60,2583.984375,572
1235,13.064271388742965,109.07992417389995,108,B,61,2627.05078125,573
759,8.030391211871054,66.6949857911535,65,B,62,2670.1171875,574
804,5.361117199058166,43.005914025924156,42,B,63,2713.18359375,575
1049,5.605394534255646,44.9654626957108,43,B,63,2713.18359375,575
538,8.322321275300727,68.43322915315584,67,B,64,2756.25,576
1026,8.7111520067321,71.63052731860918,70,B,64,2756.25,576
207,5.407354190734857,46.71626749569156,45,B,65,2799.31640625,577
515,4.813561985113033,41.58626222209287,40,B,65,2799.31640625,577
886,4.4203375197813966,56.50755591562054,55,B,65,2799.31640625,577
1049,4.6116486808805455,39.84185347823325,38,B,65,2799.31640625,577
1685,5.326868546771042,46.02092024445748,45,B,65,2799.31640625,577
558,3.508461501687579,29.03029347987883,28,B,66,2842.3828125,578
707,3.651829943735887,30.216576398022134,29,B,66,2842.3828125,578
869,8.575226842486824,72.81568199206095,71,B,67,2885.44921875,579
89,5.942398877643061,49.40952994288279,48,B,68,2928.515625,580
204,6.445140663548948,53.589699573991034,52,B,68,2928.515625,580
900,7.409162028066671,61.60529116527941,60,B,68,2928.515625,580
207,6.506394543153476,55.304549125153976,54,B,69,2971.58203125,581
209,5.784548053617069,49.16883227358454,48,B,69,2971.58203125,581
210,8.867229155816677,70.8424120866481,69,B,70,3014.6484375,582
638,5.973019658811159,51.18646832451106,50,B,71,3057.71484375,583
145,6.431776325288656,53.87542743223269,52,B,72,3100.78125,584
538,5.963984724204256,49.95699632035794,48,B,72,3100.78125,584
871,5.945067700039736,49.79853888790616,48,B,72,3100.78125,584
110,5.217494179809908,44.135342315798674,43,B,73,3143.84765625,585
869,6.3202173588986845,53.46339584329147,52,B,73,3143.84765625,585
1541,6.296798818719637,53.26529590264598,52,B,73,3143.84765625,585
538,14.0164294952369,125.67409409768962,124,B,74,3186.9140625,586
1541,17.433804404591605,156.31495709858953,155,B,74,3186.9140625,586
1590,14.546809869052185,119.42393906112594,118,B,75,3229.98046875,587
211,8.973732258835975,73.56388007709263,72,B,76,3273.046875,588
538,7.830977287473948,64.19592845495652,63,B,76,3273.046875,588
211,12.158361741127163,97.05374412616952,96,B,77,3316.11328125,589
210,15.700205310353198,127.07779115650806,126,B,78,3359.1796875,590
1541,21.17815451294512,180.4206554393932,179,B,79,3402.24609375,591
234,11.443364207234648,98.90893493024498,97,B,80,3445.3125,592
638,12.910531344986815,111.59016540860192,110,B,80,3445.3125,592
1541,11.390565026789675,91.03452351645012,90,B,81,3488.37890625,593
145,7.861903809131869,62.24826720929164,61,B,82,3531.4453125,594
1590,8.512853805929991,67.40229991235157,66,B,82,3531.4453125,594
234,12.913664636856716,107.11924600515015,106,B,83,3574.51171875,595
509,12.174406003695836,100.98707286810122,99,B,83,3574.51171875,595
1590,10.633453588256224,93.48174610189669,92,B,84,3617.578125,596
1541,27.512423899865098,230.77913474282187,229,B,85,3660.64453125,597
145,7.39510633920448,61.854850440588024,60,B,86,3703.7109375,598
1590,7.847978123272673,65.64280360683199,64,B,86,3703.7109375,598
207,20.611870874936315,175.6095348348817,174,B,87,3746.77734375,599
1541,21.838096560877524,186.05676321202847,185,B,87,3746.77734375,599
207,20.921119494619525,184.64175895061075,183,B,88,3789.84375,600
207,8.33652307722143,74.19025415939863,73,B,89,3832.91015625,601
637,10.37967904331135,92.3731655491222,91,B,89,3832.91015625,601
1590,25.91827506425185,236.83270016545,235,B,90,3875.9765625,602
1590,38.38277030493651,347.77170313151646,346,B,91,3919.04296875,603
1590,32.023435742906734,297.9930344196879,296,B,92,3962.109375,604
831,14.132476362547752,112.19668164744787,111,B,93,4005.17578125,605
1590,16.383249702634494,130.0654042562823,129,B,93,4005.17578125,605
831,14.402316011492484,135.62707024485914,134,B,94,4048.2421875,606
1590,20.65817000064127,192.54228099390224,191,B,95,4091.30859375,607
1590,31.305437651773087,282.58864830376115,281,B,96,4134.375,608
1590,21.064664366273185,194.83240794559615,193,B,97,4177.44140625,609
211,14.379025498064523,133.31793430627752,132,B,98,4220.5078125,610
211,9.867207916282329,93.93796122870519,92,B,99,4263.57421875,611
637,10.642812695884114,101.32188709032644,100,B,99,4263.57421875,611
759,9.403472604084211,89.52310039398374,88,B,99,4263.57421875,611
869,8.73879885428114,83.1952620157423,82,B,99,4263.57421875,611
417,8.938525660228576,82.58631219739657,81,B,100,4306.640625,612
637,8.092392247712153,74.76857571344236,73,B,100,4306.640625,612
869,7.74120223019934,71.52380252271678,70,B,100,4306.640625,612
1100,8.18310378768402,75.60669285320249,74,B,100,4306.640625,612
1235,8.3031776452134,76.7160991984558,75,B,100,4306.640625,612
417,5.351476974984266,51.285593007652906,50,B,101,4349.70703125,613
770,5.469420213864813,52.41589572137241,51,B,101,4349.70703125,613
211,23.040394048090324,224.0940315390309,223,B,102,4392.7734375,614
211,17.50137112337655,171.41571845022807,170,B,103,4435.83984375,615
417,14.817120887218605,145.125053593883,144,B,103,4435.83984375,615
637,8.598747652446962,79.13685588423141,78,B,104,4478.90625,616
1541,10.115701879616749,93.09784100796034,92,B,104,4478.90625,616
637,4.827434717157125,46.10173811488277,45,B,105,4521.97265625,617
1541,5.928183361977332,56.61382760486718,55,B,105,4521.97265625,617
770,19.208189065401164,187.74552871833342,186,B,106,4565.0390625,618
211,8.830934664107566,84.78389529428085,83,B,107,4608.10546875,619
637,9.00892004433005,86.4926944661317,85,B,107,4608.10546875,619
770,7.333903708590608,70.41122460736963,69,B,107,4608.10546875,619
210,10.013701300734619,93.23815772752194,92,B,108,4651.171875,620
1023,10.690762724651718,99.54231619385965,98,B,108,4651.171875,620
869,9.43370199990171,92.93195095457321,91,B,109,4694.23828125,621
417,8.388161447497309,79.72714780083825,78,B,110,4737.3046875,622
210,19.334046422531404,188.61038516016384,187,B,111,4780.37109375,623
209,11.014158542833593,105.73965107597904,104,B,112,4823.4375,624
869,9.95631400440862,95.58398535256649,94,B,112,4823.4375,624
211,22.546186267148535,225.04653132528657,224,B,113,4866.50390625,625
211,14.231835610597308,139.88464408566006,138,B,114,4909.5703125,626
770,11.245846148460808,105.52209289057681,104,B,115,4952.63671875,627
1023,12.450957463540371,116.82990080956704,115,B,115,4952.63671875,627
210,15.043427630404215,235.5761257955812,234,B,116,4995.703125,628
831,17.931141109950374,157.00409281016584,156,B,116,4995.703125,628
1590,18.26650587550386,159.94052839189243,158,B,116,4995.703125,628
1541,26.915154373939046,267.08008438258895,266,B,117,5038.76953125,629
1590,30.89564486024294,312.99353018591097,311,B,118,5081.8359375,630
1590,25.57870419114731,252.5041878593337,251,B,119,5124.90234375,631
209,18.034588182456794,170.09132171374347,169,B,120,5167.96875,632
209,16.422555027322026,194.15337477788773,193,B,121,5211.03515625,633
1049,13.254297796269746,127.71333521519472,126,B,121,5211.03515625,633
207,8.935211237074613,83.08180991773523,82,B,122,5254.1015625,634
1541,10.855717475357606,212.00432978080528,211,B,122,5254.1015625,634
209,19.58775549224798,199.71050619957032,198,B,123,5297.16796875,635
145,11.929705527008021,117.19285331658385,116,B,124,5340.234375,636
1590,15.257697998226206,154.12384301948623,153,B,125,5383.30078125,637
770,13.430301829727876,138.57708908972734,137,B,126,5426.3671875,638
1590,12.506937422135962,121.57146041553999,120,B,127,5469.43359375,639
211,24.560294931500067,242.62251081170868,241,B,128,5512.5,640
211,21.456731474717742,216.44572916937065,215,B,129,5555.56640625,641
207,30.072183316672493,307.1286012147788,306,B,130,5598.6328125,642
1590,24.108732709546786,246.22360392565602,245,B,130,5598.6328125,642
207,27.86924955544559,287.14234412720526,286,B,131,5641.69921875,643
211,22.52113368182055,227.2493081993756,226,B,132,5684.765625,644
211,26.594559607229627,272.71567816722654,271,B,133,5727.83203125,645
1590,11.380159551506006,114.5238727534428,113,B,134,5770.8984375,646
770,19.760654258801885,199.28705642733308,198,B,135,5813.96484375,647
207,19.30929636661025,284.28324120590787,283,B,136,5857.03125,648
770,19.558668500627515,194.43748167238107,193,B,137,5900.09765625,649
145,7.026064194523986,76.73942913547958,75,B,138,5943.1640625,650
417,8.63418049674074,175.6345848020333,174,B,138,5943.1640625,650
211,18.94184258413908,193.43376325594133,192,B,139,5986.23046875,651
211,20.588619691797305,216.23585992255286,215,B,140,6029.296875,652
770,20.516286817983037,222.17951803915844,221,B,141,6072.36328125,653
210,16.397754794837162,218.5002673134322,217,B,142,6115.4296875,654
211,33.32601287086665,368.9265599567064,367,B,143,6158.49609375,655
211,33.96078256926724,371.79095107663954,370,B,144,6201.5625,656
210,12.713029367776217,150.1449575083781,149,B,145,6244.62890625,657
770,29.503150196762547,318.0110393888312,317,B,146,6287.6953125,658
211,22.070345913225655,229.68384097791977,228,B,147,6330.76171875,659
1450,23.670435839369844,246.33581379211302,245,B,147,6330.76171875,659
1450,27.20308122234834,280.6531327100659,279,B,148,6373.828125,660
1450,27.284311273995144,285.01778420590915,284,B,149,6416.89453125,661
1450,25.86808348014638,261.24333652747157,260,B,150,6459.9609375,662
770,22.8570238773021,246.5109000211808,245,B,151,6503.02734375,663
1450,28.800047848611882,307.1109559652255,306,B,152,6546.09375,664
1450,32.38703393100368,336.3536293226449,335,B,153,6589.16015625,665
1450,36.286176565581044,386.62367798950675,385,B,154,6632.2265625,666
207,17.938356217466847,190.2892163538783,189,B,155,6675.29296875,667
211,18.992837596755393,201.47510389519005,200,B,155,6675.29296875,667
417,18.971282711414318,196.29858286577183,195,B,156,6718.359375,668
1501,15.801265773646548,163.49796300204963,162,B,156,6718.359375,668
1450,35.822114016066244,384.7976189991871,383,B,157,6761.42578125,669
1450,38.8214871625983,412.42196078131144,411,B,158,6804.4921875,670
211,26.37551863121089,280.2677864345353,279,B,159,6847.55859375,671
1450,31.001868140401935,329.42764388959023,328,B,159,6847.55859375,671
770,31.664969586837657,331.4147249043944,330,B,160,6890.625,672
1450,36.966197709427774,386.8989108305968,385,B,160,6890.625,672
1450,43.58605902533549,467.70713456294243,466,B,161,6933.69140625,673
1450,36.471227474624236,378.31118724608206,377,B,162,6976.7578125,674
1450,42.23808928635882,416.5660745190926,415,B,163,7019.82421875,675
770,38.93226553319961,415.30178697819167,414,B,164,7062.890625,676
1450,39.73521525879448,419.7958766386943,418,B,165,7105.95703125,677
1450,43.6348894939175,484.39960169331033,483,B,166,7149.0234375,678
1450,35.48811515767107,373.8058418942642,372,B,167,7192.08984375,679
1450,39.9784619304775,421.69870856134406,420,B,168,7235.15625,680
770,36.7139234368574,415.0690064382636,414,B,169,7278.22265625,681
1450,36.19304195014133,409.18018440770186,408,B,169,7278.22265625,681
211,25.738526371430673,284.9796212276678,283,B,170,7321.2890625,682
770,35.59804369256192,383.2825765709134,382,B,171,7364.35546875,683
1450,43.353707299805244,466.78746678550135,465,B,171,7364.35546875,683
1450,33.324291210986715,378.2113763639422,377,B,172,7407.421875,684
207,23.340953200989205,269.9537100489181,268,B,173,7450.48828125,685
211,25.063981990838364,289.8816885824239,288,B,173,7450.48828125,685
770,27.816693683353094,321.71863747180754,320,B,173,7450.48828125,685
1501,26.294073294843166,304.1085159255735,303,B,173,7450.48828125,685
